shape_id,shape_pt_lat,shape_pt_lon,shape_pt_sequence,shape_dist_traveled
10041,43.284256,-79.892295,60042,4.060
10041,43.285009,-79.892489,60043,4.145
10041,43.285093,-79.892506,60044,4.155
10041,43.285093,-79.892506,70001,4.155
10041,43.285166,-79.892522,70002,4.163
10041,43.285363,-79.892550,70003,4.185
10041,43.285534,-79.892571,70004,4.204
10041,43.285534,-79.892571,70005,4.204
10041,43.285861,-79.892555,70006,4.240
10041,43.286047,-79.892523,70007,4.261
10041,43.286159,-79.892495,70008,4.274
10041,43.286288,-79.892457,70009,4.288
10041,43.286445,-79.892384,70010,4.307
10041,43.286572,-79.892313,70011,4.322
10041,43.286746,-79.892218,70012,4.343
10041,43.287247,-79.891914,70013,4.404
10041,43.287624,-79.891664,70014,4.450
10041,43.287744,-79.891589,70015,4.465
10041,43.288249,-79.891275,70016,4.527
10041,43.288369,-79.891203,70017,4.541
10041,43.288458,-79.891149,70018,4.552
10041,43.288547,-79.891096,70019,4.563
10041,43.289046,-79.890798,70020,4.623
10041,43.289121,-79.890761,70021,4.632
10041,43.289255,-79.890695,70022,4.648
10041,43.289331,-79.890658,70023,4.657
10041,43.289551,-79.890582,70024,4.682
10041,43.289551,-79.890582,80001,4.682
10041,43.289627,-79.890556,80002,4.691
10041,43.289888,-79.890490,80003,4.720
10041,43.290236,-79.890443,80004,4.759
10041,43.290525,-79.890415,80005,4.791
10041,43.291518,-79.890338,80006,4.902
10041,43.292443,-79.890262,80007,5.005
10041,43.292622,-79.890213,80008,5.025
10041,43.292736,-79.890154,80009,5.038
10041,43.292841,-79.890080,80010,5.051
10041,43.293004,-79.889957,80011,5.072
10041,43.293188,-79.889747,80012,5.099
10041,43.293312,-79.889550,80013,5.120
10041,43.293393,-79.889362,80014,5.138
10041,43.293393,-79.889362,90001,5.138
10041,43.293415,-79.889312,90002,5.142
10041,43.293442,-79.889222,90003,5.150
10041,43.293514,-79.888914,90004,5.176
10041,43.293539,-79.888711,90005,5.193
10041,43.293541,-79.888516,90006,5.209
10041,43.293511,-79.888189,90007,5.236
10041,43.293470,-79.887920,90008,5.258
10041,43.293387,-79.887537,90009,5.290
10041,43.293223,-79.886778,90010,5.355
10041,43.293223,-79.886778,90011,5.355
10041,43.293165,-79.886517,90012,5.377
10041,43.292985,-79.885735,90013,5.443
10041,43.292700,-79.884607,90014,5.540
10041,43.292136,-79.882573,90015,5.717
10041,43.292001,-79.882085,90016,5.759
10041,43.291657,-79.880844,90017,5.867
10041,43.291657,-79.880844,90018,5.867
10041,43.291563,-79.880503,90019,5.896
10041,43.291563,-79.880503,90020,5.896
10041,43.291511,-79.880314,90021,5.913
10041,43.291485,-79.880226,90022,5.920
10041,43.291485,-79.880226,90023,5.920
10041,43.291426,-79.880011,90024,5.939
10041,43.291426,-79.880011,90025,5.939
10041,43.291257,-79.879410,90026,5.991
10041,43.291175,-79.879109,90027,6.017
10041,43.291111,-79.878844,90028,6.040
10041,43.291088,-79.878767,90029,6.047
10041,43.291088,-79.878767,100001,6.047
10041,43.291073,-79.878713,100002,6.051
10041,43.291038,-79.878581,100003,6.063
10041,43.290848,-79.877691,100004,6.138
10041,43.290804,-79.877317,100005,6.169
10041,43.290770,-79.876920,100006,6.201
10041,43.290739,-79.876195,100007,6.260
10041,43.290749,-79.875628,100008,6.306
10041,43.290785,-79.875129,100009,6.347
10041,43.290827,-79.874665,100010,6.385
10041,43.290830,-79.874636,100011,6.387
10041,43.290830,-79.874636,110001,6.387
10041,43.290856,-79.874432,110002,6.404
10041,43.290856,-79.874432,110003,6.404
10041,43.290881,-79.874314,110004,6.414
10041,43.290881,-79.874314,110005,6.414
10041,43.290936,-79.874043,110006,6.436
10041,43.291082,-79.873521,110007,6.482
10041,43.291197,-79.873211,110008,6.510
10041,43.291390,-79.872699,110009,6.557
10041,43.291529,-79.872386,110010,6.586
10041,43.291674,-79.872081,110011,6.616
10041,43.292020,-79.871354,110012,6.686
10041,43.292339,-79.870708,110013,6.750
10041,43.292543,-79.870344,110014,6.787
10041,43.292543,-79.870344,120001,6.787
10041,43.292695,-79.870074,120002,6.814
10041,43.293013,-79.869562,120003,6.869
