route_id,service_id,trip_id,trip_headsign,trip_short_name,direction_id,block_id,shape_id,wheelchair_accessible,bikes_allowed
16,1360,1392823,Transway1A,Tri519453,0,1478,181194,0,0
16,1361,1392824,Transway1A,Tri519453,0,1627,181194,0,0
16,1357,1392825,Transway1A,Tri519454,0,1033,181194,0,0
16,1358,1392826,Transway1A,Tri519454,0,1180,181194,0,0
16,1359,1392827,Transway1A,Tri519454,0,1329,181194,0,0
16,1360,1392828,Transway1A,Tri519454,0,1479,181194,0,0
16,1361,1392829,Transway1A,Tri519454,0,1628,181194,0,0
16,1357,1392830,Transway1A,Tri519455,0,1031,181194,0,0
16,1358,1392831,Transway1A,Tri519455,0,1178,181194,0,0
16,1359,1392832,Transway1A,Tri519455,0,1327,181194,0,0
16,1360,1392833,Transway1A,Tri519455,0,1477,181194,0,0
16,1361,1392834,Transway1A,Tri519455,0,1626,181194,0,0
16,1357,1392835,Transway1A,Tri519456,0,1032,181194,0,0
16,1358,1392836,Transway1A,Tri519456,0,1179,181194,0,0
16,1359,1392837,Transway1A,Tri519456,0,1328,181194,0,0
16,1360,1392838,Transway1A,Tri519456,0,1478,181194,0,0
16,1361,1392839,Transway1A,Tri519456,0,1627,181194,0,0
16,1357,1392840,Transway1A,Tri519457,0,1033,181194,0,0
16,1358,1392841,Transway1A,Tri519457,0,1180,181194,0,0
16,1359,1392842,Transway1A,Tri519457,0,1329,181194,0,0
16,1360,1392843,Transway1A,Tri519457,0,1479,181194,0,0
16,1361,1392844,Transway1A,Tri519457,0,1628,181194,0,0
16,1357,1392845,Transway1A,Tri519458,0,1031,181194,0,0
16,1358,1392846,Transway1A,Tri519458,0,1178,181194,0,0
16,1359,1392847,Transway1A,Tri519458,0,1327,181194,0,0
16,1360,1392848,Transway1A,Tri519458,0,1477,181194,0,0
16,1361,1392849,Transway1A,Tri519458,0,1626,181194,0,0
16,1357,1392850,Transway1A,Tri519459,0,1032,181194,0,0
16,1358,1392851,Transway1A,Tri519459,0,1179,181194,0,0
16,1359,1392852,Transway1A,Tri519459,0,1328,181194,0,0
16,1360,1392853,Transway1A,Tri519459,0,1478,181194,0,0
16,1361,1392854,Transway1A,Tri519459,0,1627,181194,0,0
16,1357,1392855,Transway1A,Tri519460,0,1033,181194,0,0
16,1358,1392856,Transway1A,Tri519460,0,1180,181194,0,0
16,1359,1392857,Transway1A,Tri519460,0,1329,181194,0,0
16,1360,1392858,Transway1A,Tri519460,0,1479,181194,0,0
16,1361,1392859,Transway1A,Tri519460,0,1628,181194,0,0
16,1357,1392860,Transway1A,Tri519461,0,1031,181194,0,0
16,1358,1392861,Transway1A,Tri519461,0,1178,181194,0,0
16,1359,1392862,Transway1A,Tri519461,0,1327,181194,0,0
16,1360,1392863,Transway1A,Tri519461,0,1477,181194,0,0
16,1361,1392864,Transway1A,Tri519461,0,1626,181194,0,0
16,1357,1392865,Transway1A,Tri519462,0,1032,181194,0,0
16,1358,1392866,Transway1A,Tri519462,0,1179,181194,0,0
16,1359,1392867,Transway1A,Tri519462,0,1328,181194,0,0
16,1360,1392868,Transway1A,Tri519462,0,1478,181194,0,0
16,1361,1392869,Transway1A,Tri519462,0,1627,181194,0,0
16,1357,1392870,Transway1A,Tri519463,0,1033,181194,0,0
16,1358,1392871,Transway1A,Tri519463,0,1180,181194,0,0
16,1359,1392872,Transway1A,Tri519463,0,1329,181194,0,0
16,1360,1392873,Transway1A,Tri519463,0,1479,181194,0,0
16,1361,1392874,Transway1A,Tri519463,0,1628,181194,0,0
