shape_id,shape_pt_lat,shape_pt_lon,shape_pt_sequence,shape_dist_traveled
5b862cfb-a437-425a-b508-350f21c64f55,44.3713099701441,-79.6824376664063,22,1387.93
dff8d5cf-894b-4ccc-9b3b-092fd1c2f58b,44.3657534161509,-79.7313916247391,76,8359.68
669458f9-7e69-47f9-9ec7-508234e5c234,44.4040746797597,-79.7062184023014,84,5716
8925c012-0318-4632-8e48-1eeee6c7b0ba,44.4088289666922,-79.710598804181,67,6127.08
69fac609-9f11-4f94-a604-fc4ce79299bb,44.4070869163909,-79.7098834163708,95,5254.07
f70dc5f5-f9cd-412c-90dc-61c7314597b0,44.341014528018,-79.6801310691874,142,14882.66
8925c012-0318-4632-8e48-1eeee6c7b0ba,44.401833212533,-79.7108982800384,39,4780.76
58571941-6738-4b34-b076-0e3460e4d4fe,44.4003809130476,-79.6492179082106,48,4121.84
69fac609-9f11-4f94-a604-fc4ce79299bb,44.35279936,-79.63652178,238,16973.29
69fac609-9f11-4f94-a604-fc4ce79299bb,44.412615,-79.703261,80,4089
cd3709c8-7dd7-4c0c-a21e-8f9878b3d40e,44.3719060722385,-79.7371769867536,65,5534.42
69fac609-9f11-4f94-a604-fc4ce79299bb,44.4109990548054,-79.673949404494,34,913.87
fa941530-152f-410e-9643-07804fa5a9f8,44.4156021676872,-79.7018378091764,31,3798.34
5b1a6377-ec72-4fa3-ac81-9538e1530081,44.3705740195855,-79.6710873944216,25,4226.83
669458f9-7e69-47f9-9ec7-508234e5c234,44.412615,-79.703261,63,4098.02
5f624ab3-f626-4508-b918-38edd2c3535a,44.4152743765875,-79.6629388429486,95,8943.55
2f3f336c-6806-4464-aaa2-84ec23033982,44.38125324,-79.69361715,155,16687.72
a7e27de6-4d00-4f67-a395-27308dcd2cda,44.34288369,-79.67825741,87,9613.5
dff8d5cf-894b-4ccc-9b3b-092fd1c2f58b,44.37803338,-79.73431069,88,10217.14
fdc7ab1d-8842-4b5b-baa2-8eda01c7ef1d,44.4128970045612,-79.7010821536591,148,13249.8
f70dc5f5-f9cd-412c-90dc-61c7314597b0,44.3500635538385,-79.6644474058852,168,16851.9
2570e951-601b-4499-add9-d09b2e0fbef7,44.4125232589274,-79.6691298501372,18,1005.27
8816892e-cd42-4495-bebd-1aef48d3dfdc,44.3950500379968,-79.6616095156017,59,5290.53
5f624ab3-f626-4508-b918-38edd2c3535a,44.39260564,-79.67344728,54,3711.18
a68b8886-0e30-41c4-a172-536b1d38dad6,44.34123342,-79.72988353,63,8676.72
2f3f336c-6806-4464-aaa2-84ec23033982,44.3353672916052,-79.6856317082684,18,1184.02
5b89860f-418c-40fe-b715-cef5bf9c5926,44.4153889207294,-79.6592994007942,337,28215.5
669458f9-7e69-47f9-9ec7-508234e5c234,44.3748460033822,-79.6892331066987,141,10990.99
69fac609-9f11-4f94-a604-fc4ce79299bb,44.4143538786732,-79.6687347216989,16,278.14
8c043e7e-5249-4062-b3fd-57444d2399a0,44.3995922687,-79.6503667134936,163,18809.59
376c059e-f300-41e0-8588-3cd4b3d7bd01,44.4151446098731,-79.7024594936027,93,8708.87
a7e27de6-4d00-4f67-a395-27308dcd2cda,44.3418860324572,-79.6701291085123,133,12686.38
71152a41-41dd-4b6b-93b7-d9ccbc16e805,44.3472020349198,-79.6337316650477,11,1028.76
fdc7ab1d-8842-4b5b-baa2-8eda01c7ef1d,44.40923713,-79.67933789,187,15715.77
fdc7ab1d-8842-4b5b-baa2-8eda01c7ef1d,44.3999276079177,-79.7163513264051,85,10466.47
eff477ba-b6d6-4dc5-90f4-41ac6b5acdb8,44.415659586618,-79.6791957115579,184,12251.23
8c043e7e-5249-4062-b3fd-57444d2399a0,44.3857946524221,-79.6914871682386,113,14499.53
d1c4c82f-bc2c-4c96-9360-80bd4ff1645c,44.4149329370266,-79.6630102681807,15,854.27
71152a41-41dd-4b6b-93b7-d9ccbc16e805,44.4154204023283,-79.6627617499527,325,29184.51
2e2cf699-5217-46bb-8b80-6b42b26304d2,44.3366759596009,-79.6790599263128,250,22609.49
fdc7ab1d-8842-4b5b-baa2-8eda01c7ef1d,44.40971361,-79.70817312,129,12518.27
2570e951-601b-4499-add9-d09b2e0fbef7,44.4149408190992,-79.665858167279,9,487.27
